area_code,area_name,area_type,period,indicator,measure,unit,value,compared_to_England,inequality
E07000172,Broxtowe,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.1,Not compared,NA
E07000173,Gedling,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10,Not compared,NA
E07000174,Mansfield,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12,Not compared,NA
E07000175,Newark and Sherwood,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.1,Not compared,NA
E07000176,Rushcliffe,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.8,Not compared,NA
E07000177,Cherwell,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.2,Not compared,NA
E07000178,Oxford,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10,Not compared,NA
E07000179,South Oxfordshire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.8,Not compared,NA
E07000180,Vale of White Horse,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.5,Not compared,NA
E07000181,West Oxfordshire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.5,Not compared,NA
E07000187,Mendip,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.5,Not compared,NA
E07000188,Sedgemoor,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.2,Not compared,NA
E07000189,South Somerset,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.8,Not compared,NA
E07000192,Cannock Chase,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.4,Not compared,NA
E07000193,East Staffordshire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11,Not compared,NA
E07000194,Lichfield,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.2,Not compared,NA
E07000195,Newcastle-under-Lyme,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.4,Not compared,NA
E07000196,South Staffordshire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.7,Not compared,NA
E07000197,Stafford,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.7,Not compared,NA
E07000198,Staffordshire Moorlands,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.5,Not compared,NA
E07000199,Tamworth,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.6,Not compared,NA
E07000200,Babergh,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.3,Not compared,NA
E07000202,Ipswich,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.2,Not compared,NA
E07000203,Mid Suffolk,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.1,Not compared,NA
E07000207,Elmbridge,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.8,Not compared,NA
E07000208,Epsom and Ewell,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.9,Not compared,NA
E07000209,Guildford,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.3,Not compared,NA
E07000210,Mole Valley,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.5,Not compared,NA
E07000211,Reigate and Banstead,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.9,Not compared,NA
E07000212,Runnymede,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.9,Not compared,NA
E07000213,Spelthorne,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.2,Not compared,NA
E07000214,Surrey Heath,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.2,Not compared,NA
E07000215,Tandridge,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.3,Not compared,NA
E07000216,Waverley,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.7,Not compared,NA
E07000217,Woking,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.9,Not compared,NA
E07000218,North Warwickshire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.1,Not compared,NA
E07000219,Nuneaton and Bedworth,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.8,Not compared,NA
E07000220,Rugby,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12,Not compared,NA
E07000221,Stratford-on-Avon,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.6,Not compared,NA
E07000222,Warwick,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.3,Not compared,NA
E07000223,Adur,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,17.7,Not compared,NA
E07000224,Arun,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13,Not compared,NA
E07000225,Chichester,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.8,Not compared,NA
E07000226,Crawley,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.3,Not compared,NA
E07000227,Horsham,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.3,Not compared,NA
E07000228,Mid Sussex,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.2,Not compared,NA
E07000229,Worthing,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15,Not compared,NA
E07000234,Bromsgrove,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15,Not compared,NA
E07000235,Malvern Hills,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.5,Not compared,NA
E07000236,Redditch,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.8,Not compared,NA
E07000237,Worcester,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.1,Not compared,NA
E07000238,Wychavon,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.1,Not compared,NA
E07000239,Wyre Forest,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,18.4,Not compared,NA
E07000240,St Albans,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.7,Not compared,NA
E07000241,Welwyn Hatfield,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.7,Not compared,NA
E07000242,East Hertfordshire,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.5,Not compared,NA
E07000243,Stevenage,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.4,Not compared,NA
E07000244,East Suffolk,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.3,Not compared,NA
E07000245,West Suffolk,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.8,Not compared,NA
E07000246,Somerset West and Taunton,District,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.3,Not compared,NA
E08000001,Bolton,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14,Not compared,NA
E08000002,Bury,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8,Not compared,NA
E08000003,Manchester,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.4,Not compared,NA
E08000004,Oldham,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.7,Not compared,NA
E08000005,Rochdale,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,18.7,Not compared,NA
E08000006,Salford,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.2,Not compared,NA
E08000007,Stockport,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.7,Not compared,NA
E08000008,Tameside,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,16.2,Not compared,NA
E08000009,Trafford,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.4,Not compared,NA
E08000010,Wigan,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.6,Not compared,NA
E08000011,Knowsley,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,18.9,Not compared,NA
E08000012,Liverpool,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.7,Not compared,NA
E08000013,St. Helens,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,17.1,Not compared,NA
E08000014,Sefton,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.2,Not compared,NA
E08000015,Wirral,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,19.4,Not compared,NA
E08000016,Barnsley,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.7,Not compared,NA
E08000017,Doncaster,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.3,Not compared,NA
E08000018,Rotherham,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.9,Not compared,NA
E08000019,Sheffield,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.3,Not compared,NA
E08000021,Newcastle upon Tyne,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.5,Not compared,NA
E08000022,North Tyneside,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.6,Not compared,NA
E08000023,South Tyneside,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.5,Not compared,NA
E08000024,Sunderland,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.3,Not compared,NA
E08000025,Birmingham,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.1,Not compared,NA
E08000026,Coventry,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.7,Not compared,NA
E08000027,Dudley,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.7,Not compared,NA
E08000028,Sandwell,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.3,Not compared,NA
E08000029,Solihull,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11,Not compared,NA
E08000030,Walsall,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.7,Not compared,NA
E08000031,Wolverhampton,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.5,Not compared,NA
E08000032,Bradford,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,12.6,Not compared,NA
E08000033,Calderdale,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,15.8,Not compared,NA
E08000034,Kirklees,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.5,Not compared,NA
E08000035,Leeds,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.5,Not compared,NA
E08000036,Wakefield,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,13.4,Not compared,NA
E08000037,Gateshead,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,14.2,Not compared,NA
E09000001,City of London,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,6.6,Not compared,NA
E09000002,Barking and Dagenham,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.5,Not compared,NA
E09000003,Barnet,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.4,Not compared,NA
E09000004,Bexley,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.1,Not compared,NA
E09000005,Brent,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,7.2,Not compared,NA
E09000006,Bromley,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.8,Not compared,NA
E09000007,Camden,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10,Not compared,NA
E09000008,Croydon,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.8,Not compared,NA
E09000009,Ealing,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,6.3,Not compared,NA
E09000010,Enfield,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.5,Not compared,NA
E09000011,Greenwich,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8,Not compared,NA
E09000012,Hackney,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.3,Not compared,NA
E09000013,Hammersmith and Fulham,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,7.1,Not compared,NA
E09000014,Haringey,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.9,Not compared,NA
E09000015,Harrow,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,7.7,Not compared,NA
E09000016,Havering,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,10.9,Not compared,NA
E09000017,Hillingdon,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.4,Not compared,NA
E09000018,Hounslow,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,6.8,Not compared,NA
E09000019,Islington,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11,Not compared,NA
E09000020,Kensington and Chelsea,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.5,Not compared,NA
E09000021,Kingston upon Thames,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9,Not compared,NA
E09000022,Lambeth,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.7,Not compared,NA
E09000023,Lewisham,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.9,Not compared,NA
E09000024,Merton,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.9,Not compared,NA
E09000025,Newham,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,6.6,Not compared,NA
E09000026,Redbridge,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,7,Not compared,NA
E09000027,Richmond upon Thames,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.3,Not compared,NA
E09000028,Southwark,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.4,Not compared,NA
E09000029,Sutton,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,11.2,Not compared,NA
E09000030,Tower Hamlets,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,9.1,Not compared,NA
E09000031,Waltham Forest,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.3,Not compared,NA
E09000032,Wandsworth,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,8.5,Not compared,NA
E09000033,Westminster,UA,2020/21,Depression: Recorded prevalence (aged 18+),Percentage,Persons,6.2,Not compared,NA
